day,head_count,company_id
2013-04-12,469,7
2013-04-12,355,8
2013-04-12,318,9
2013-04-12,292,10
2013-04-12,10,11
2013-04-12,8,12
2013-04-13,3007,1
2013-04-13,1503,2
2013-04-13,927,3
2013-04-13,700,4
2013-04-13,607,5
2013-04-13,447,6
2013-04-13,463,7
2013-04-13,352,8
2013-04-13,318,9
2013-04-13,289,10
2013-04-13,10,11
2013-04-13,8,12
2013-04-14,3007,1
2013-04-14,1503,2
2013-04-14,927,3
2013-04-14,700,4
2013-04-14,607,5
2013-04-14,447,6
2013-04-14,463,7
2013-04-14,352,8
2013-04-14,318,9
2013-04-14,289,10
2013-04-14,10,11
2013-04-14,8,12
2013-04-15,3038,1
2013-04-15,1511,2
2013-04-15,935,3
2013-04-15,703,4
2013-04-15,619,5
2013-04-15,451,6
2013-04-15,466,7
2013-04-15,357,8
2013-04-15,322,9
2013-04-15,291,10
2013-04-15,10,11
2013-04-15,9,12
2013-04-16,3042,1
2013-04-16,1512,2
2013-04-16,935,3
2013-04-16,703,4
2013-04-16,619,5
2013-04-16,452,6
2013-04-16,466,7
2013-04-16,357,8
2013-04-16,322,9
2013-04-16,291,10
2013-04-16,10,11
2013-04-16,9,12
2013-04-17,3045,1
2013-04-17,1513,2
2013-04-17,935,3
2013-04-17,703,4
2013-04-17,619,5
2013-04-17,452,6
2013-04-17,466,7
2013-04-17,358,8
2013-04-17,322,9
2013-04-17,291,10
2013-04-17,10,11
2013-04-17,9,12
2013-04-18,3045,1
2013-04-18,1513,2
2013-04-18,935,3
2013-04-18,704,4
2013-04-18,620,5
2013-04-18,453,6
2013-04-18,466,7
2013-04-18,358,8
2013-04-18,322,9
2013-04-18,291,10
2013-04-18,10,11
2013-04-18,9,12
2013-04-19,3044,1
2013-04-19,1513,2
2013-04-19,935,3
2013-04-19,704,4
2013-04-19,619,5
2013-04-19,452,6
2013-04-19,466,7
2013-04-19,358,8
2013-04-19,322,9
2013-04-19,291,10
2013-04-19,10,11
2013-04-19,9,12
2013-04-20,3026,1
2013-04-20,1506,2
2013-04-20,929,3
2013-04-20,701,4
2013-04-20,615,5
2013-04-20,451,6
2013-04-20,461,7
2013-04-20,355,8
2013-04-20,320,9
2013-04-20,291,10
2013-04-20,10,11
2013-04-20,9,12
2013-04-21,3026,1
2013-04-21,1506,2
2013-04-21,929,3
2013-04-21,701,4
2013-04-21,615,5
2013-04-21,451,6
2013-04-21,461,7
2013-04-21,355,8
2013-04-21,320,9
2013-04-21,291,10
2013-04-21,10,11
2013-04-21,9,12
2013-04-22,3055,1
2013-04-22,1516,2
2013-04-22,936,3
2013-04-22,708,4
2013-04-22,619,5
2013-04-22,460,6
2013-04-22,464,7
2013-04-22,359,8
2013-04-22,325,9
2013-04-22,293,10
2013-04-22,10,11
2013-04-22,9,12
2013-04-23,3061,1
2013-04-23,1517,2
2013-04-23,939,3
2013-04-23,709,4
2013-04-23,619,5
2013-04-23,461,6
2013-04-23,464,7
2013-04-23,360,8
2013-04-23,325,9
2013-04-23,293,10
2013-04-23,10,11
2013-04-23,9,12
2013-04-24,3064,1
2013-04-24,1518,2
2013-04-24,939,3
2013-04-24,709,4
2013-04-24,619,5
2013-04-24,461,6
2013-04-24,464,7
2013-04-24,360,8
2013-04-24,325,9
2013-04-24,293,10
2013-04-24,10,11
2013-04-24,9,12
2013-04-25,3065,1
2013-04-25,1518,2
2013-04-25,939,3
2013-04-25,710,4
2013-04-25,619,5
2013-04-25,461,6
2013-04-25,464,7
2013-04-25,360,8
2013-04-25,325,9
2013-04-25,293,10
2013-04-25,10,11
2013-04-25,9,12
2013-04-26,3063,1
2013-04-26,1518,2
2013-04-26,938,3
2013-04-26,710,4
2013-04-26,619,5
2013-04-26,461,6
2013-04-26,464,7
2013-04-26,360,8
2013-04-26,325,9
2013-04-26,292,10
2013-04-26,10,11
2013-04-26,9,12
2013-04-27,3038,1
2013-04-27,1504,2
2013-04-27,933,3
2013-04-27,709,4
2013-04-27,615,5
2013-04-27,457,6
2013-04-27,462,7
2013-04-27,358,8
2013-04-27,321,9
2013-04-27,292,10
2013-04-27,10,11
2013-04-27,9,12
2013-04-28,3038,1
2013-04-28,1504,2
2013-04-28,933,3
2013-04-28,709,4
2013-04-28,615,5
2013-04-28,457,6
2013-04-28,462,7
2013-04-28,358,8
2013-04-28,321,9
2013-04-28,292,10
2013-04-28,10,11
2013-04-28,9,12
2013-04-29,3063,1
2013-04-29,1521,2
2013-04-29,945,3
2013-04-29,718,4
2013-04-29,619,5
2013-04-29,462,6
2013-04-29,467,7
2013-04-29,361,8
2013-04-29,324,9
2013-04-29,294,10
2013-04-29,10,11
2013-04-29,9,12
2013-04-30,3067,1
2013-04-30,1524,2
2013-04-30,946,3
2013-04-30,718,4
2013-04-30,619,5
2013-04-30,462,6
2013-04-30,467,7
2013-04-30,361,8
2013-04-30,324,9
2013-04-30,295,10
2013-04-30,10,11
2013-04-30,9,12
2013-05-01,3072,1
2013-05-01,1524,2
2013-05-01,945,3
2013-05-01,719,4
2013-05-01,620,5
2013-05-01,462,6
2013-05-01,467,7
2013-05-01,361,8
2013-05-01,324,9
2013-05-01,296,10
2013-05-01,10,11
2013-05-01,9,12
2013-05-02,3071,1
2013-05-02,1524,2
2013-05-02,945,3
2013-05-02,719,4
2013-05-02,620,5
2013-05-02,462,6
2013-05-02,467,7
2013-05-02,360,8
2013-05-02,324,9
2013-05-02,296,10
2013-05-02,10,11
2013-05-02,9,12
2013-05-03,3070,1
2013-05-03,1524,2
2013-05-03,945,3
2013-05-03,719,4
2013-05-03,619,5
2013-05-03,462,6
2013-05-03,467,7
2013-05-03,360,8
2013-05-03,324,9
2013-05-03,296,10
2013-05-03,10,11
2013-05-03,9,12
2013-05-04,3056,1
2013-05-04,1511,2
2013-05-04,941,3
2013-05-04,714,4
2013-05-04,613,5
2013-05-04,457,6
2013-05-04,464,7
2013-05-04,358,8
2013-05-04,320,9
2013-05-04,295,10
2013-05-04,10,11
2013-05-04,9,12
2013-05-05,3056,1
2013-05-05,1511,2
2013-05-05,941,3
2013-05-05,714,4
2013-05-05,613,5
2013-05-05,457,6
2013-05-05,464,7
2013-05-05,358,8
2013-05-05,320,9
2013-05-05,295,10
2013-05-05,10,11
2013-05-05,9,12
2013-05-06,3088,1
2013-05-06,1520,2
2013-05-06,953,3
2013-05-06,723,4
2013-05-06,620,5
2013-05-06,462,6
2013-05-06,468,7
2013-05-06,361,8
2013-05-06,322,9
2013-05-06,298,10
2013-05-06,10,11
2013-05-06,9,12
2013-05-07,3090,1
2013-05-07,1521,2
2013-05-07,953,3
2013-05-07,723,4
2013-05-07,621,5
2013-05-07,462,6
2013-05-07,468,7
2013-05-07,362,8
2013-05-07,322,9
2013-05-07,299,10
2013-05-07,10,11
2013-05-07,9,12
2013-05-08,3090,1
2013-05-08,1524,2
2013-05-08,953,3
2013-05-08,723,4
2013-05-08,621,5
2013-05-08,462,6
2013-05-08,469,7
2013-05-08,363,8
2013-05-08,322,9
2013-05-08,299,10
2013-05-08,10,11
2013-05-08,9,12
2013-05-09,3091,1
2013-05-09,1525,2
2013-05-09,954,3
2013-05-09,724,4
2013-05-09,621,5
2013-05-09,462,6
2013-05-09,469,7
2013-05-09,363,8
2013-05-09,322,9
2013-05-09,299,10
2013-05-09,10,11
2013-05-09,9,12
2013-05-10,3089,1
2013-05-10,1525,2
2013-05-10,954,3
2013-05-10,723,4
2013-05-10,620,5
2013-05-10,462,6
2013-05-10,469,7
2013-05-10,363,8
2013-05-10,322,9
2013-05-10,299,10
2013-05-10,10,11
2013-05-10,9,12
2013-05-11,3067,1
2013-05-11,1515,2
2013-05-11,945,3
2013-05-11,721,4
2013-05-11,614,5
2013-05-11,456,6
2013-05-11,467,7
2013-05-11,359,8
2013-05-11,319,9
2013-05-11,298,10
2013-05-11,10,11
2013-05-11,8,12
2013-05-12,3067,1
2013-05-12,1515,2
2013-05-12,945,3
2013-05-12,721,4
2013-05-12,614,5
2013-05-12,456,6
2013-05-12,467,7
2013-05-12,359,8
2013-05-12,319,9
2013-05-12,298,10
2013-05-12,10,11
2013-05-12,8,12
2013-05-13,3094,1
2013-05-13,1527,2
2013-05-13,956,3
2013-05-13,730,4
2013-05-13,617,5
2013-05-13,459,6
2013-05-13,472,7
2013-05-13,363,8
2013-05-13,323,9
2013-05-13,303,10
2013-05-13,10,11
2013-05-13,8,12
2013-05-14,3096,1
2013-05-14,1527,2
2013-05-14,957,3
2013-05-14,732,4
2013-05-14,617,5
2013-05-14,459,6
2013-05-14,473,7
2013-05-14,363,8
2013-05-14,323,9
2013-05-14,303,10
2013-05-14,10,11
2013-05-14,8,12
2013-05-15,3098,1
2013-05-15,1527,2
2013-05-15,957,3
2013-05-15,732,4
2013-05-15,617,5
2013-05-15,461,6
2013-05-15,474,7
2013-05-15,363,8
2013-05-15,323,9
2013-05-15,304,10
2013-05-15,10,11
2013-05-15,8,12
2013-05-16,3098,1
2013-05-16,1527,2
2013-05-16,958,3
2013-05-16,733,4
2013-05-16,617,5
2013-05-16,461,6
2013-05-16,473,7
2013-05-16,363,8
2013-05-16,323,9
2013-05-16,304,10
2013-05-16,10,11
2013-05-16,8,12
2013-05-17,3098,1
2013-05-17,1527,2
2013-05-17,958,3
2013-05-17,733,4
2013-05-17,617,5
2013-05-17,461,6
2013-05-17,473,7
2013-05-17,363,8
2013-05-17,323,9
2013-05-17,304,10
2013-05-17,10,11
2013-05-17,8,12
2013-05-18,3083,1
2013-05-18,1516,2
2013-05-18,949,3
2013-05-18,725,4
2013-05-18,612,5
2013-05-18,458,6
2013-05-18,467,7
2013-05-18,361,8
2013-05-18,322,9
2013-05-18,301,10
2013-05-18,10,11
2013-05-18,8,12
2013-05-19,3083,1
2013-05-19,1516,2
2013-05-19,949,3
2013-05-19,725,4
2013-05-19,612,5
2013-05-19,458,6
2013-05-19,467,7
2013-05-19,361,8
2013-05-19,322,9
2013-05-19,301,10
2013-05-19,10,11
2013-05-19,8,12
2013-05-20,3105,1
2013-05-20,1528,2
2013-05-20,957,3
2013-05-20,732,4
2013-05-20,616,5
2013-05-20,464,6
2013-05-20,470,7
2013-05-20,363,8
2013-05-20,326,9
2013-05-20,306,10
2013-05-20,10,11
2013-05-20,8,12
2013-05-21,3108,1
2013-05-21,1528,2
2013-05-21,958,3
2013-05-21,732,4
2013-05-21,616,5
2013-05-21,465,6
2013-05-21,470,7
2013-05-21,363,8
2013-05-21,325,9
2013-05-21,306,10
2013-05-21,10,11
2013-05-21,8,12
2013-05-22,3110,1
2013-05-22,1528,2
2013-05-22,958,3
2013-05-22,732,4
2013-05-22,616,5
2013-05-22,465,6
2013-05-22,470,7
2013-05-22,363,8
2013-05-22,325,9
2013-05-22,308,10
2013-05-22,10,11
2013-05-22,8,12
2013-05-23,3110,1
2013-05-23,1528,2
2013-05-23,958,3
2013-05-23,732,4
2013-05-23,616,5
2013-05-23,465,6
2013-05-23,470,7
2013-05-23,363,8
2013-05-23,325,9
2013-05-23,308,10
2013-05-23,10,11
2013-05-23,8,12
2013-05-24,3108,1
2013-05-24,1528,2
2013-05-24,957,3
2013-05-24,732,4
2013-05-24,616,5
2013-05-24,465,6
2013-05-24,470,7
2013-05-24,363,8
2013-05-24,324,9
2013-05-24,308,10
2013-05-24,10,11
2013-05-24,8,12
2013-05-25,3084,1
2013-05-25,1521,2
2013-05-25,952,3
2013-05-25,726,4
2013-05-25,613,5
2013-05-25,464,6
2013-05-25,465,7
2013-05-25,360,8
2013-05-25,323,9
2013-05-25,307,10
2013-05-25,10,11
2013-05-25,8,12
2013-05-26,3084,1
2013-05-26,1521,2
2013-05-26,952,3
2013-05-26,726,4
2013-05-26,613,5
2013-05-26,464,6
2013-05-26,465,7
2013-05-26,360,8
2013-05-26,323,9
2013-05-26,307,10
2013-05-26,10,11
2013-05-26,8,12
2013-05-27,3084,1
2013-05-27,1521,2
2013-05-27,952,3
2013-05-27,726,4
2013-05-27,613,5
2013-05-27,464,6
2013-05-27,465,7
2013-05-27,360,8
2013-05-27,323,9
2013-05-27,307,10
2013-05-27,10,11
2013-05-27,8,12
2013-05-28,3119,1
2013-05-28,1536,2
2013-05-28,959,3
2013-05-28,729,4
2013-05-28,618,5
2013-05-28,466,6
2013-05-28,469,7
2013-05-28,367,8
2013-05-28,331,9
2013-05-28,310,10
2013-05-28,10,11
2013-05-28,8,12
2013-05-29,3121,1
2013-05-29,1536,2
2013-05-29,960,3
2013-05-29,730,4
2013-05-29,618,5
2013-05-29,466,6
2013-05-29,469,7
2013-05-29,368,8
2013-05-29,331,9
2013-05-29,309,10
2013-05-29,10,11
2013-05-29,8,12
2013-05-30,3123,1
2013-05-30,1536,2
2013-05-30,960,3
2013-05-30,730,4
2013-05-30,618,5
2013-05-30,466,6
2013-05-30,469,7
2013-05-30,368,8
2013-05-30,332,9
2013-05-30,310,10
2013-05-30,10,11
2013-05-30,8,12
2013-05-31,3123,1
2013-05-31,1536,2
2013-05-31,960,3
2013-05-31,730,4
2013-05-31,618,5
2013-05-31,466,6
2013-05-31,469,7
2013-05-31,369,8
2013-05-31,332,9
2013-05-31,310,10
2013-05-31,10,11
2013-05-31,8,12
2013-06-01,3102,1
2013-06-01,1528,2
2013-06-01,956,3
2013-06-01,720,4
2013-06-01,613,5
2013-06-01,463,6
2013-06-01,465,7
2013-06-01,367,8
2013-06-01,332,9
2013-06-01,310,10
2013-06-01,10,11
2013-06-01,8,12
2013-06-02,3102,1
2013-06-02,1528,2
2013-06-02,956,3
2013-06-02,720,4
2013-06-02,613,5
2013-06-02,463,6
2013-06-02,465,7
2013-06-02,367,8
2013-06-02,332,9
2013-06-02,310,10
2013-06-02,10,11
2013-06-02,8,12
2013-06-03,3127,1
2013-06-03,1544,2
2013-06-03,966,3
2013-06-03,728,4
2013-06-03,619,5
2013-06-03,469,6
2013-06-03,471,7
2013-06-03,371,8
2013-06-03,340,9
2013-06-03,315,10
2013-06-03,10,11
2013-06-03,8,12
2013-06-04,3128,1
2013-06-04,1545,2
2013-06-04,968,3
2013-06-04,728,4
2013-06-04,620,5
2013-06-04,469,6
2013-06-04,471,7
2013-06-04,371,8
2013-06-04,340,9
2013-06-04,315,10
2013-06-04,10,11
2013-06-04,8,12
2013-06-05,3130,1
2013-06-05,1547,2
2013-06-05,969,3
2013-06-05,729,4
2013-06-05,620,5
2013-06-05,469,6
2013-06-05,472,7
2013-06-05,371,8
2013-06-05,340,9
2013-06-05,317,10
2013-06-05,10,11
2013-06-05,8,12
2013-06-06,3129,1
2013-06-06,1548,2
2013-06-06,969,3
2013-06-06,729,4
2013-06-06,620,5
2013-06-06,469,6
2013-06-06,473,7
2013-06-06,371,8
2013-06-06,340,9
2013-06-06,317,10
2013-06-06,10,11
2013-06-06,8,12
2013-06-07,3127,1
2013-06-07,1548,2
2013-06-07,969,3
2013-06-07,729,4
2013-06-07,620,5
2013-06-07,469,6
2013-06-07,473,7
2013-06-07,371,8
2013-06-07,340,9
2013-06-07,317,10
2013-06-07,10,11
2013-06-07,8,12
2013-06-08,3106,1
2013-06-08,1542,2
2013-06-08,962,3
2013-06-08,724,4
2013-06-08,610,5
2013-06-08,464,6
2013-06-08,468,7
2013-06-08,366,8
2013-06-08,338,9
2013-06-08,313,10
2013-06-08,9,11
2013-06-08,8,12
2013-06-09,3106,1
2013-06-09,1542,2
2013-06-09,962,3
2013-06-09,724,4
2013-06-09,610,5
2013-06-09,464,6
2013-06-09,468,7
2013-06-09,366,8
2013-06-09,338,9
2013-06-09,313,10
2013-06-09,9,11
2013-06-09,8,12
2013-06-10,3131,1
2013-06-10,1554,2
2013-06-10,969,3
2013-06-10,728,4
2013-06-10,618,5
2013-06-10,466,6
2013-06-10,472,7
2013-06-10,367,8
2013-06-10,343,9
2013-06-10,316,10
2013-06-10,9,11
2013-06-10,8,12
2013-06-11,3133,1
2013-06-11,1554,2
2013-06-11,969,3
2013-06-11,729,4
2013-06-11,619,5
2013-06-11,467,6
2013-06-11,472,7
2013-06-11,367,8
2013-06-11,343,9
2013-06-11,316,10
2013-06-11,9,11
2013-06-11,8,12
2013-06-12,3136,1
2013-06-12,1554,2
2013-06-12,967,3
2013-06-12,729,4
2013-06-12,620,5
2013-06-12,467,6
2013-06-12,472,7
2013-06-12,368,8
2013-06-12,343,9
2013-06-12,316,10
2013-06-12,9,11
2013-06-12,8,12
2013-06-13,3136,1
2013-06-13,1554,2
2013-06-13,967,3
2013-06-13,729,4
2013-06-13,620,5
2013-06-13,467,6
2013-06-13,472,7
2013-06-13,368,8
2013-06-13,343,9
2013-06-13,316,10
2013-06-13,9,11
2013-06-13,8,12
2013-06-14,3136,1
2013-06-14,1554,2
2013-06-14,967,3
2013-06-14,729,4
2013-06-14,620,5
2013-06-14,467,6
2013-06-14,472,7
2013-06-14,368,8
2013-06-14,343,9
2013-06-14,316,10
2013-06-14,9,11
2013-06-14,8,12
2013-06-15,3101,1
2013-06-15,1541,2
2013-06-15,963,3
2013-06-15,723,4
2013-06-15,615,5
2013-06-15,466,6
2013-06-15,471,7
2013-06-15,367,8
2013-06-15,342,9
2013-06-15,315,10
2013-06-15,9,11
2013-06-15,8,12
2013-06-16,3101,1
2013-06-16,1541,2
2013-06-16,963,3
2013-06-16,723,4
2013-06-16,615,5
2013-06-16,466,6
2013-06-16,471,7
2013-06-16,367,8
2013-06-16,342,9
2013-06-16,315,10
2013-06-16,9,11
2013-06-16,8,12
2013-06-17,3130,1
2013-06-17,1556,2
2013-06-17,970,3
2013-06-17,727,4
2013-06-17,619,5
2013-06-17,474,6
2013-06-17,473,7
2013-06-17,371,8
2013-06-17,346,9
2013-06-17,322,10
2013-06-17,9,11
2013-06-17,8,12
2013-06-18,3132,1
2013-06-18,1557,2
2013-06-18,971,3
2013-06-18,728,4
2013-06-18,620,5
2013-06-18,474,6
2013-06-18,474,7
2013-06-18,372,8
2013-06-18,346,9
2013-06-18,322,10
2013-06-18,9,11
2013-06-18,8,12
2013-06-19,3134,1
2013-06-19,1559,2
2013-06-19,970,3
2013-06-19,728,4
2013-06-19,620,5
2013-06-19,474,6
2013-06-19,474,7
2013-06-19,373,8
2013-06-19,346,9
2013-06-19,322,10
2013-06-19,9,11
2013-06-19,8,12
2013-06-20,3135,1
2013-06-20,1559,2
2013-06-20,969,3
2013-06-20,728,4
2013-06-20,620,5
2013-06-20,474,6
2013-06-20,475,7
2013-06-20,373,8
2013-06-20,346,9
2013-06-20,322,10
2013-06-20,9,11
2013-06-20,8,12
2013-06-21,3134,1
2013-06-21,1560,2
2013-06-21,969,3
2013-06-21,728,4
2013-06-21,620,5
2013-06-21,474,6
2013-06-21,475,7
2013-06-21,373,8
2013-06-21,346,9
2013-06-21,322,10
2013-06-21,9,11
2013-06-21,8,12
2013-06-22,3116,1
2013-06-22,1547,2
2013-06-22,965,3
2013-06-22,723,4
2013-06-22,618,5
2013-06-22,471,6
2013-06-22,473,7
2013-06-22,372,8
2013-06-22,345,9
2013-06-22,319,10
2013-06-22,8,11
2013-06-22,8,12
2013-06-23,3116,1
2013-06-23,1547,2
2013-06-23,965,3
2013-06-23,723,4
2013-06-23,618,5
2013-06-23,471,6
2013-06-23,473,7
2013-06-23,372,8
2013-06-23,345,9
2013-06-23,319,10
2013-06-23,8,11
2013-06-23,8,12
2013-06-24,3150,1
2013-06-24,1563,2
2013-06-24,976,3
2013-06-24,726,4
2013-06-24,629,5
2013-06-24,476,6
2013-06-24,477,7
2013-06-24,378,8
2013-06-24,346,9
2013-06-24,321,10
2013-06-24,8,11
2013-06-24,8,12
2013-06-25,3150,1
2013-06-25,1563,2
2013-06-25,979,3
2013-06-25,726,4
2013-06-25,629,5
2013-06-25,478,6
2013-06-25,477,7
2013-06-25,379,8
2013-06-25,346,9
2013-06-25,321,10
2013-06-25,8,11
2013-06-25,8,12
2013-06-26,3150,1
2013-06-26,1563,2
2013-06-26,979,3
2013-06-26,726,4
2013-06-26,629,5
2013-06-26,478,6
2013-06-26,478,7
2013-06-26,379,8
2013-06-26,346,9
2013-06-26,322,10
2013-06-26,8,11
2013-06-26,8,12
2013-06-27,3150,1
2013-06-27,1563,2
2013-06-27,979,3
2013-06-27,727,4
2013-06-27,629,5
2013-06-27,478,6
2013-06-27,478,7
2013-06-27,379,8
2013-06-27,346,9
2013-06-27,322,10
2013-06-27,8,11
2013-06-27,8,12
2013-06-28,3149,1
2013-06-28,1562,2
2013-06-28,979,3
2013-06-28,727,4
2013-06-28,629,5
2013-06-28,478,6
2013-06-28,478,7
2013-06-28,379,8
2013-06-28,346,9
2013-06-28,322,10
2013-06-28,8,11
2013-06-28,8,12
2013-06-29,3134,1
2013-06-29,1551,2
2013-06-29,975,3
2013-06-29,720,4
2013-06-29,628,5
2013-06-29,476,6
2013-06-29,474,7
2013-06-29,377,8
2013-06-29,343,9
2013-06-29,319,10
2013-06-29,8,11
2013-06-29,8,12
2013-06-30,3134,1
2013-06-30,1551,2
2013-06-30,975,3
2013-06-30,720,4
2013-06-30,628,5
2013-06-30,476,6
2013-06-30,474,7
2013-06-30,377,8
2013-06-30,343,9
2013-06-30,319,10
2013-06-30,8,11
2013-06-30,8,12
2013-07-01,3161,1
2013-07-01,1567,2
2013-07-01,984,3
2013-07-01,725,4
2013-07-01,633,5
2013-07-01,479,6
2013-07-01,476,7
2013-07-01,378,8
2013-07-01,350,9
2013-07-01,321,10
2013-07-01,8,11
2013-07-01,8,12
2013-07-02,3166,1
2013-07-02,1567,2
2013-07-02,985,3
2013-07-02,726,4
2013-07-02,634,5
2013-07-02,480,6
2013-07-02,476,7
2013-07-02,379,8
2013-07-02,350,9
2013-07-02,322,10
2013-07-02,8,11
2013-07-02,8,12
2013-07-03,3170,1
2013-07-03,1567,2
2013-07-03,985,3
2013-07-03,726,4
2013-07-03,634,5
2013-07-03,480,6
2013-07-03,476,7
2013-07-03,379,8
2013-07-03,350,9
2013-07-03,322,10
2013-07-03,8,11
2013-07-03,8,12
2013-07-04,3169,1
2013-07-04,1567,2
2013-07-04,985,3
2013-07-04,726,4
2013-07-04,634,5
2013-07-04,480,6
2013-07-04,476,7
2013-07-04,379,8
2013-07-04,350,9
2013-07-04,322,10
2013-07-04,8,11
2013-07-04,8,12
2013-07-05,3171,1
2013-07-05,1568,2
2013-07-05,985,3
2013-07-05,726,4
2013-07-05,635,5
2013-07-05,480,6
2013-07-05,476,7
2013-07-05,379,8
2013-07-05,350,9
2013-07-05,322,10
2013-07-05,8,11
2013-07-05,8,12
2013-07-06,3155,1
2013-07-06,1556,2
2013-07-06,981,3
2013-07-06,725,4
2013-07-06,630,5
2013-07-06,478,6
2013-07-06,473,7
2013-07-06,376,8
2013-07-06,348,9
2013-07-06,321,10
2013-07-06,8,11
2013-07-06,8,12
2013-07-07,3155,1
2013-07-07,1556,2
2013-07-07,981,3
2013-07-07,725,4
2013-07-07,630,5
2013-07-07,478,6
2013-07-07,473,7
2013-07-07,376,8
2013-07-07,348,9
2013-07-07,321,10
2013-07-07,8,11
2013-07-07,8,12
2013-07-08,3182,1
2013-07-08,1570,2
2013-07-08,986,3
2013-07-08,729,4
2013-07-08,633,5
2013-07-08,482,6
2013-07-08,478,7
2013-07-08,377,8
2013-07-08,350,9
2013-07-08,324,10
2013-07-08,8,11
2013-07-08,8,12
2013-07-09,3185,1
2013-07-09,1572,2
2013-07-09,986,3
2013-07-09,729,4
2013-07-09,633,5
2013-07-09,482,6
2013-07-09,478,7
2013-07-09,377,8
2013-07-09,350,9
2013-07-09,324,10
2013-07-09,8,11
2013-07-09,8,12
2013-07-10,3186,1
2013-07-10,1573,2
2013-07-10,986,3
2013-07-10,729,4
2013-07-10,634,5
2013-07-10,482,6
2013-07-10,478,7
2013-07-10,377,8
2013-07-10,350,9
2013-07-10,325,10
2013-07-10,8,11
2013-07-10,8,12
2013-07-11,3187,1
2013-07-11,1574,2
2013-07-11,986,3
2013-07-11,730,4
2013-07-11,635,5
2013-07-11,482,6
2013-07-11,478,7
2013-07-11,377,8
2013-07-11,350,9
2013-07-11,325,10
2013-07-11,8,11
2013-07-11,8,12
2013-07-12,3187,1
2013-07-12,1574,2
2013-07-12,985,3
2013-07-12,730,4
2013-07-12,635,5
2013-07-12,482,6
2013-07-12,479,7
2013-07-12,377,8
2013-07-12,350,9
2013-07-12,325,10
2013-07-12,8,11
2013-07-12,8,12
2013-07-13,3176,1
2013-07-13,1564,2
2013-07-13,979,3
2013-07-13,727,4
2013-07-13,630,5
2013-07-13,479,6
2013-07-13,475,7
2013-07-13,376,8
2013-07-13,350,9
2013-07-13,325,10
2013-07-13,8,11
2013-07-13,7,12
2013-07-14,3176,1
2013-07-14,1564,2
2013-07-14,979,3
2013-07-14,727,4
2013-07-14,630,5
2013-07-14,479,6
2013-07-14,475,7
2013-07-14,376,8
2013-07-14,350,9
2013-07-14,325,10
2013-07-14,8,11
2013-07-14,7,12
2013-07-15,3207,1
2013-07-15,1580,2
2013-07-15,989,3
2013-07-15,732,4
2013-07-15,641,5
2013-07-15,483,6
2013-07-15,478,7
2013-07-15,380,8
2013-07-15,354,9
2013-07-15,329,10
2013-07-15,8,11
2013-07-15,8,12
2013-07-16,3211,1
2013-07-16,1582,2
2013-07-16,989,3
2013-07-16,732,4
2013-07-16,641,5
2013-07-16,483,6
2013-07-16,480,7
2013-07-16,381,8
2013-07-16,354,9
2013-07-16,330,10
2013-07-16,8,11
2013-07-16,8,12
2013-07-17,3212,1
2013-07-17,1582,2
2013-07-17,990,3
2013-07-17,732,4
2013-07-17,640,5
2013-07-17,485,6
2013-07-17,480,7
2013-07-17,381,8
2013-07-17,354,9
2013-07-17,330,10
2013-07-17,8,11
2013-07-17,8,12
2013-07-18,3211,1
2013-07-18,1583,2
2013-07-18,990,3
2013-07-18,735,4
2013-07-18,640,5
2013-07-18,485,6
2013-07-18,480,7
2013-07-18,381,8
2013-07-18,354,9
2013-07-18,330,10
2013-07-18,8,11
2013-07-18,8,12
2013-07-19,3208,1
2013-07-19,1582,2
2013-07-19,989,3
2013-07-19,735,4
2013-07-19,639,5
2013-07-19,485,6
2013-07-19,480,7
2013-07-19,381,8
2013-07-19,354,9
2013-07-19,330,10
2013-07-19,8,11
2013-07-19,8,12
2013-07-20,3189,1
2013-07-20,1576,2
2013-07-20,979,3
2013-07-20,729,4
2013-07-20,636,5
2013-07-20,482,6
2013-07-20,476,7
2013-07-20,377,8
2013-07-20,352,9
2013-07-20,328,10
2013-07-20,8,11
2013-07-20,8,12
2013-07-21,3189,1
2013-07-21,1576,2
2013-07-21,979,3
2013-07-21,729,4
2013-07-21,636,5
2013-07-21,482,6
2013-07-21,476,7
2013-07-21,377,8
2013-07-21,352,9
2013-07-21,328,10
2013-07-21,8,11
2013-07-21,8,12
2013-07-22,3217,1
2013-07-22,1586,2
2013-07-22,984,3
2013-07-22,734,4
2013-07-22,644,5
2013-07-22,483,6
2013-07-22,476,7
2013-07-22,380,8
2013-07-22,355,9
2013-07-22,330,10
2013-07-22,8,11
2013-07-22,8,12
2013-07-23,3223,1
2013-07-23,1586,2
2013-07-23,985,3
2013-07-23,735,4
2013-07-23,644,5
2013-07-23,483,6
2013-07-23,476,7
2013-07-23,380,8
2013-07-23,355,9
2013-07-23,331,10
2013-07-23,8,11
2013-07-23,8,12
2013-07-24,3223,1
2013-07-24,1589,2
2013-07-24,986,3
2013-07-24,735,4
2013-07-24,644,5
2013-07-24,483,6
2013-07-24,477,7
2013-07-24,380,8
2013-07-24,355,9
2013-07-24,331,10
2013-07-24,8,11
2013-07-24,8,12
2013-07-25,3223,1
2013-07-25,1590,2
2013-07-25,986,3
2013-07-25,736,4
2013-07-25,644,5
2013-07-25,483,6
2013-07-25,476,7
2013-07-25,380,8
2013-07-25,355,9
2013-07-25,331,10
