day,head_count,company_id
2013-08-31,247,10.0
2013-08-31,6,11.0
2013-08-31,5,12.0
2013-09-01,2363,1.0
2013-09-01,1129,2.0
2013-09-01,751,3.0
2013-09-01,554,4.0
2013-09-01,487,5.0
2013-09-01,355,6.0
2013-09-01,356,7.0
2013-09-01,277,8.0
2013-09-01,272,9.0
2013-09-01,247,10.0
2013-09-01,6,11.0
2013-09-01,5,12.0
2013-09-02,2363,1.0
2013-09-02,1129,2.0
2013-09-02,751,3.0
2013-09-02,554,4.0
2013-09-02,487,5.0
2013-09-02,355,6.0
2013-09-02,356,7.0
2013-09-02,277,8.0
2013-09-02,272,9.0
2013-09-02,247,10.0
2013-09-02,6,11.0
2013-09-02,5,12.0
2013-09-03,2380,1.0
2013-09-03,1139,2.0
2013-09-03,760,3.0
2013-09-03,561,4.0
2013-09-03,490,5.0
2013-09-03,358,6.0
2013-09-03,359,7.0
2013-09-03,278,8.0
2013-09-03,275,9.0
2013-09-03,247,10.0
2013-09-03,6,11.0
2013-09-03,5,12.0
2013-09-04,2381,1.0
2013-09-04,1137,2.0
2013-09-04,761,3.0
2013-09-04,561,4.0
2013-09-04,490,5.0
2013-09-04,358,6.0
2013-09-04,359,7.0
2013-09-04,278,8.0
2013-09-04,275,9.0
2013-09-04,247,10.0
2013-09-04,6,11.0
2013-09-04,5,12.0
2013-09-05,2383,1.0
2013-09-05,1137,2.0
2013-09-05,761,3.0
2013-09-05,561,4.0
2013-09-05,490,5.0
2013-09-05,358,6.0
2013-09-05,359,7.0
2013-09-05,278,8.0
2013-09-05,275,9.0
2013-09-05,247,10.0
2013-09-05,6,11.0
2013-09-05,5,12.0
2013-09-06,2383,1.0
2013-09-06,1137,2.0
2013-09-06,761,3.0
2013-09-06,560,4.0
2013-09-06,490,5.0
2013-09-06,358,6.0
2013-09-06,359,7.0
2013-09-06,278,8.0
2013-09-06,275,9.0
2013-09-06,247,10.0
2013-09-06,6,11.0
2013-09-06,5,12.0
2013-09-07,2365,1.0
2013-09-07,1127,2.0
2013-09-07,756,3.0
2013-09-07,558,4.0
2013-09-07,488,5.0
2013-09-07,352,6.0
2013-09-07,358,7.0
2013-09-07,275,8.0
2013-09-07,274,9.0
2013-09-07,245,10.0
2013-09-07,6,11.0
2013-09-07,5,12.0
2013-09-08,2365,1.0
2013-09-08,1127,2.0
2013-09-08,756,3.0
2013-09-08,558,4.0
2013-09-08,488,5.0
2013-09-08,352,6.0
2013-09-08,358,7.0
2013-09-08,275,8.0
2013-09-08,274,9.0
2013-09-08,245,10.0
2013-09-08,6,11.0
2013-09-08,5,12.0
2013-09-09,2381,1.0
2013-09-09,1143,2.0
2013-09-09,761,3.0
2013-09-09,562,4.0
2013-09-09,489,5.0
2013-09-09,355,6.0
2013-09-09,361,7.0
2013-09-09,278,8.0
2013-09-09,276,9.0
2013-09-09,246,10.0
2013-09-09,6,11.0
2013-09-09,5,12.0
2013-09-10,2383,1.0
2013-09-10,1144,2.0
2013-09-10,761,3.0
2013-09-10,562,4.0
2013-09-10,489,5.0
2013-09-10,355,6.0
2013-09-10,361,7.0
2013-09-10,278,8.0
2013-09-10,276,9.0
2013-09-10,246,10.0
2013-09-10,6,11.0
2013-09-10,5,12.0
2013-09-11,2384,1.0
2013-09-11,1145,2.0
2013-09-11,761,3.0
2013-09-11,562,4.0
2013-09-11,489,5.0
2013-09-11,355,6.0
2013-09-11,361,7.0
2013-09-11,278,8.0
2013-09-11,276,9.0
2013-09-11,246,10.0
2013-09-11,6,11.0
2013-09-11,5,12.0
2013-09-12,2385,1.0
2013-09-12,1145,2.0
2013-09-12,762,3.0
2013-09-12,562,4.0
2013-09-12,489,5.0
2013-09-12,355,6.0
2013-09-12,361,7.0
2013-09-12,278,8.0
2013-09-12,277,9.0
2013-09-12,246,10.0
2013-09-12,7,11.0
2013-09-12,5,12.0
2013-09-13,2384,1.0
2013-09-13,1145,2.0
2013-09-13,762,3.0
2013-09-13,562,4.0
2013-09-13,488,5.0
2013-09-13,355,6.0
2013-09-13,361,7.0
2013-09-13,278,8.0
2013-09-13,277,9.0
2013-09-13,246,10.0
2013-09-13,7,11.0
2013-09-13,5,12.0
2013-09-14,2364,1.0
2013-09-14,1138,2.0
2013-09-14,759,3.0
2013-09-14,554,4.0
2013-09-14,483,5.0
2013-09-14,352,6.0
2013-09-14,357,7.0
2013-09-14,275,8.0
2013-09-14,277,9.0
2013-09-14,245,10.0
2013-09-14,7,11.0
2013-09-14,5,12.0
2013-09-15,2364,1.0
2013-09-15,1138,2.0
2013-09-15,759,3.0
2013-09-15,554,4.0
2013-09-15,483,5.0
2013-09-15,352,6.0
2013-09-15,357,7.0
2013-09-15,275,8.0
2013-09-15,277,9.0
2013-09-15,245,10.0
2013-09-15,7,11.0
2013-09-15,5,12.0
2013-09-16,2377,1.0
2013-09-16,1146,2.0
2013-09-16,767,3.0
2013-09-16,559,4.0
2013-09-16,485,5.0
2013-09-16,353,6.0
2013-09-16,358,7.0
2013-09-16,278,8.0
2013-09-16,281,9.0
2013-09-16,245,10.0
2013-09-16,7,11.0
2013-09-16,5,12.0
2013-09-17,2377,1.0
2013-09-17,1147,2.0
2013-09-17,767,3.0
2013-09-17,562,4.0
2013-09-17,485,5.0
2013-09-17,353,6.0
2013-09-17,359,7.0
2013-09-17,278,8.0
2013-09-17,281,9.0
2013-09-17,246,10.0
2013-09-17,7,11.0
2013-09-17,5,12.0
2013-09-18,2379,1.0
2013-09-18,1146,2.0
2013-09-18,767,3.0
2013-09-18,562,4.0
2013-09-18,485,5.0
2013-09-18,353,6.0
2013-09-18,361,7.0
2013-09-18,278,8.0
2013-09-18,281,9.0
2013-09-18,246,10.0
2013-09-18,7,11.0
2013-09-18,5,12.0
2013-09-19,2379,1.0
2013-09-19,1146,2.0
2013-09-19,767,3.0
2013-09-19,562,4.0
2013-09-19,485,5.0
2013-09-19,354,6.0
2013-09-19,361,7.0
2013-09-19,278,8.0
2013-09-19,281,9.0
2013-09-19,246,10.0
2013-09-19,7,11.0
2013-09-19,5,12.0
2013-09-20,2378,1.0
2013-09-20,1145,2.0
2013-09-20,767,3.0
2013-09-20,562,4.0
2013-09-20,485,5.0
2013-09-20,354,6.0
2013-09-20,361,7.0
2013-09-20,278,8.0
2013-09-20,281,9.0
2013-09-20,246,10.0
2013-09-20,7,11.0
2013-09-20,5,12.0
2013-09-21,2358,1.0
2013-09-21,1138,2.0
2013-09-21,759,3.0
2013-09-21,554,4.0
2013-09-21,478,5.0
2013-09-21,352,6.0
2013-09-21,357,7.0
2013-09-21,276,8.0
2013-09-21,280,9.0
2013-09-21,242,10.0
2013-09-21,7,11.0
2013-09-21,5,12.0
2013-09-22,2358,1.0
2013-09-22,1138,2.0
2013-09-22,759,3.0
2013-09-22,554,4.0
2013-09-22,478,5.0
2013-09-22,352,6.0
2013-09-22,357,7.0
2013-09-22,276,8.0
2013-09-22,280,9.0
2013-09-22,242,10.0
2013-09-22,7,11.0
2013-09-22,5,12.0
2013-09-23,2376,1.0
2013-09-23,1144,2.0
2013-09-23,764,3.0
2013-09-23,555,4.0
2013-09-23,483,5.0
2013-09-23,355,6.0
2013-09-23,358,7.0
2013-09-23,278,8.0
2013-09-23,281,9.0
2013-09-23,243,10.0
2013-09-23,7,11.0
2013-09-23,5,12.0
2013-09-24,2376,1.0
2013-09-24,1145,2.0
2013-09-24,764,3.0
2013-09-24,556,4.0
2013-09-24,483,5.0
2013-09-24,355,6.0
2013-09-24,358,7.0
2013-09-24,278,8.0
2013-09-24,281,9.0
2013-09-24,244,10.0
2013-09-24,7,11.0
2013-09-24,5,12.0
2013-09-25,2376,1.0
2013-09-25,1145,2.0
2013-09-25,766,3.0
2013-09-25,556,4.0
2013-09-25,483,5.0
2013-09-25,355,6.0
2013-09-25,358,7.0
2013-09-25,278,8.0
2013-09-25,281,9.0
2013-09-25,244,10.0
2013-09-25,7,11.0
2013-09-25,5,12.0
2013-09-26,2377,1.0
2013-09-26,1146,2.0
2013-09-26,767,3.0
2013-09-26,556,4.0
2013-09-26,483,5.0
2013-09-26,355,6.0
2013-09-26,358,7.0
2013-09-26,278,8.0
2013-09-26,281,9.0
2013-09-26,244,10.0
2013-09-26,7,11.0
2013-09-26,5,12.0
2013-09-27,2377,1.0
2013-09-27,1146,2.0
2013-09-27,767,3.0
2013-09-27,556,4.0
2013-09-27,483,5.0
2013-09-27,355,6.0
2013-09-27,358,7.0
2013-09-27,277,8.0
2013-09-27,281,9.0
2013-09-27,244,10.0
2013-09-27,7,11.0
2013-09-27,5,12.0
2013-09-28,2362,1.0
2013-09-28,1137,2.0
2013-09-28,759,3.0
2013-09-28,554,4.0
2013-09-28,478,5.0
2013-09-28,350,6.0
2013-09-28,354,7.0
2013-09-28,274,8.0
2013-09-28,278,9.0
2013-09-28,244,10.0
2013-09-28,7,11.0
2013-09-28,5,12.0
2013-09-29,2362,1.0
2013-09-29,1137,2.0
2013-09-29,759,3.0
2013-09-29,554,4.0
2013-09-29,478,5.0
2013-09-29,350,6.0
2013-09-29,354,7.0
2013-09-29,274,8.0
2013-09-29,278,9.0
2013-09-29,244,10.0
2013-09-29,7,11.0
2013-09-29,5,12.0
2013-09-30,2381,1.0
2013-09-30,1140,2.0
2013-09-30,766,3.0
2013-09-30,559,4.0
2013-09-30,482,5.0
2013-09-30,350,6.0
2013-09-30,356,7.0
2013-09-30,276,8.0
2013-09-30,279,9.0
2013-09-30,246,10.0
2013-09-30,7,11.0
2013-09-30,5,12.0
2013-10-01,2384,1.0
2013-10-01,1140,2.0
2013-10-01,766,3.0
2013-10-01,559,4.0
2013-10-01,484,5.0
2013-10-01,350,6.0
2013-10-01,356,7.0
2013-10-01,276,8.0
2013-10-01,279,9.0
2013-10-01,246,10.0
2013-10-01,7,11.0
2013-10-01,5,12.0
2013-10-02,2385,1.0
2013-10-02,1140,2.0
2013-10-02,766,3.0
2013-10-02,559,4.0
2013-10-02,484,5.0
2013-10-02,350,6.0
2013-10-02,356,7.0
2013-10-02,276,8.0
2013-10-02,279,9.0
2013-10-02,246,10.0
2013-10-02,7,11.0
2013-10-02,5,12.0
2013-10-03,2384,1.0
2013-10-03,1140,2.0
2013-10-03,767,3.0
2013-10-03,561,4.0
2013-10-03,484,5.0
2013-10-03,350,6.0
2013-10-03,356,7.0
2013-10-03,276,8.0
2013-10-03,279,9.0
2013-10-03,246,10.0
2013-10-03,7,11.0
2013-10-03,5,12.0
2013-10-04,2384,1.0
2013-10-04,1140,2.0
2013-10-04,766,3.0
2013-10-04,561,4.0
2013-10-04,484,5.0
2013-10-04,350,6.0
2013-10-04,356,7.0
2013-10-04,276,8.0
2013-10-04,279,9.0
2013-10-04,246,10.0
2013-10-04,7,11.0
2013-10-04,5,12.0
2013-10-05,2361,1.0
2013-10-05,1132,2.0
2013-10-05,757,3.0
2013-10-05,556,4.0
2013-10-05,480,5.0
2013-10-05,349,6.0
2013-10-05,353,7.0
2013-10-05,270,8.0
2013-10-05,278,9.0
2013-10-05,245,10.0
2013-10-05,7,11.0
2013-10-05,5,12.0
2013-10-06,2361,1.0
2013-10-06,1132,2.0
2013-10-06,757,3.0
2013-10-06,556,4.0
2013-10-06,480,5.0
2013-10-06,349,6.0
2013-10-06,353,7.0
2013-10-06,270,8.0
2013-10-06,278,9.0
2013-10-06,245,10.0
2013-10-06,7,11.0
2013-10-06,5,12.0
2013-10-07,2376,1.0
2013-10-07,1141,2.0
2013-10-07,760,3.0
2013-10-07,559,4.0
2013-10-07,487,5.0
2013-10-07,351,6.0
2013-10-07,356,7.0
2013-10-07,272,8.0
2013-10-07,281,9.0
2013-10-07,246,10.0
2013-10-07,7,11.0
2013-10-07,5,12.0
2013-10-08,2376,1.0
2013-10-08,1141,2.0
2013-10-08,760,3.0
2013-10-08,559,4.0
2013-10-08,488,5.0
2013-10-08,351,6.0
2013-10-08,358,7.0
2013-10-08,272,8.0
2013-10-08,281,9.0
2013-10-08,246,10.0
2013-10-08,7,11.0
2013-10-08,5,12.0
2013-10-09,2378,1.0
2013-10-09,1141,2.0
2013-10-09,760,3.0
2013-10-09,559,4.0
2013-10-09,488,5.0
2013-10-09,352,6.0
2013-10-09,358,7.0
2013-10-09,272,8.0
2013-10-09,281,9.0
2013-10-09,246,10.0
2013-10-09,7,11.0
2013-10-09,5,12.0
2013-10-10,2378,1.0
2013-10-10,1142,2.0
2013-10-10,760,3.0
2013-10-10,560,4.0
2013-10-10,488,5.0
2013-10-10,352,6.0
2013-10-10,358,7.0
2013-10-10,272,8.0
2013-10-10,281,9.0
2013-10-10,245,10.0
2013-10-10,7,11.0
2013-10-10,5,12.0
2013-10-11,2377,1.0
2013-10-11,1142,2.0
2013-10-11,760,3.0
2013-10-11,560,4.0
2013-10-11,487,5.0
2013-10-11,352,6.0
2013-10-11,357,7.0
2013-10-11,272,8.0
2013-10-11,281,9.0
2013-10-11,245,10.0
2013-10-11,7,11.0
2013-10-11,5,12.0
2013-10-12,2356,1.0
2013-10-12,1131,2.0
2013-10-12,752,3.0
2013-10-12,552,4.0
2013-10-12,479,5.0
2013-10-12,348,6.0
2013-10-12,352,7.0
2013-10-12,270,8.0
2013-10-12,278,9.0
2013-10-12,242,10.0
2013-10-12,7,11.0
2013-10-12,5,12.0
2013-10-13,2356,1.0
2013-10-13,1131,2.0
2013-10-13,752,3.0
2013-10-13,552,4.0
2013-10-13,479,5.0
2013-10-13,348,6.0
2013-10-13,352,7.0
2013-10-13,270,8.0
2013-10-13,278,9.0
2013-10-13,242,10.0
2013-10-13,7,11.0
2013-10-13,5,12.0
2013-10-14,2363,1.0
2013-10-14,1137,2.0
2013-10-14,759,3.0
2013-10-14,554,4.0
2013-10-14,480,5.0
2013-10-14,350,6.0
2013-10-14,354,7.0
2013-10-14,274,8.0
2013-10-14,280,9.0
2013-10-14,245,10.0
2013-10-14,7,11.0
2013-10-14,5,12.0
2013-10-15,2364,1.0
2013-10-15,1137,2.0
2013-10-15,760,3.0
2013-10-15,555,4.0
2013-10-15,480,5.0
2013-10-15,350,6.0
2013-10-15,355,7.0
2013-10-15,274,8.0
2013-10-15,280,9.0
2013-10-15,245,10.0
2013-10-15,7,11.0
2013-10-15,5,12.0
2013-10-16,2363,1.0
2013-10-16,1137,2.0
2013-10-16,760,3.0
2013-10-16,556,4.0
2013-10-16,480,5.0
2013-10-16,350,6.0
2013-10-16,355,7.0
2013-10-16,275,8.0
2013-10-16,280,9.0
2013-10-16,245,10.0
2013-10-16,7,11.0
2013-10-16,5,12.0
2013-10-17,2363,1.0
2013-10-17,1137,2.0
2013-10-17,760,3.0
2013-10-17,556,4.0
2013-10-17,480,5.0
2013-10-17,350,6.0
2013-10-17,355,7.0
2013-10-17,275,8.0
2013-10-17,280,9.0
2013-10-17,245,10.0
2013-10-17,7,11.0
2013-10-17,5,12.0
2013-10-18,2362,1.0
2013-10-18,1137,2.0
2013-10-18,760,3.0
2013-10-18,556,4.0
2013-10-18,479,5.0
2013-10-18,350,6.0
2013-10-18,355,7.0
2013-10-18,275,8.0
2013-10-18,280,9.0
2013-10-18,245,10.0
2013-10-18,7,11.0
2013-10-18,5,12.0
2013-10-19,2346,1.0
2013-10-19,1133,2.0
2013-10-19,754,3.0
2013-10-19,551,4.0
2013-10-19,478,5.0
2013-10-19,345,6.0
2013-10-19,352,7.0
2013-10-19,274,8.0
2013-10-19,278,9.0
2013-10-19,245,10.0
2013-10-19,7,11.0
2013-10-19,4,12.0
2013-10-20,2346,1.0
2013-10-20,1133,2.0
2013-10-20,754,3.0
2013-10-20,551,4.0
2013-10-20,478,5.0
2013-10-20,345,6.0
2013-10-20,352,7.0
2013-10-20,274,8.0
2013-10-20,278,9.0
2013-10-20,245,10.0
2013-10-20,7,11.0
2013-10-20,4,12.0
2013-10-21,2352,1.0
2013-10-21,1138,2.0
2013-10-21,760,3.0
2013-10-21,554,4.0
2013-10-21,479,5.0
2013-10-21,347,6.0
2013-10-21,352,7.0
2013-10-21,274,8.0
2013-10-21,279,9.0
2013-10-21,247,10.0
2013-10-21,7,11.0
2013-10-21,4,12.0
2013-10-22,2355,1.0
2013-10-22,1138,2.0
2013-10-22,761,3.0
2013-10-22,554,4.0
2013-10-22,479,5.0
2013-10-22,347,6.0
2013-10-22,353,7.0
2013-10-22,275,8.0
2013-10-22,279,9.0
2013-10-22,248,10.0
2013-10-22,7,11.0
2013-10-22,4,12.0
2013-10-23,2358,1.0
2013-10-23,1140,2.0
2013-10-23,761,3.0
2013-10-23,555,4.0
2013-10-23,479,5.0
2013-10-23,347,6.0
2013-10-23,353,7.0
2013-10-23,275,8.0
2013-10-23,279,9.0
2013-10-23,248,10.0
2013-10-23,7,11.0
2013-10-23,4,12.0
2013-10-24,2358,1.0
2013-10-24,1140,2.0
2013-10-24,761,3.0
2013-10-24,555,4.0
2013-10-24,480,5.0
2013-10-24,347,6.0
2013-10-24,353,7.0
2013-10-24,275,8.0
2013-10-24,279,9.0
2013-10-24,248,10.0
2013-10-24,7,11.0
2013-10-24,4,12.0
2013-10-25,2358,1.0
2013-10-25,1140,2.0
2013-10-25,760,3.0
2013-10-25,555,4.0
2013-10-25,480,5.0
2013-10-25,347,6.0
2013-10-25,353,7.0
2013-10-25,275,8.0
2013-10-25,279,9.0
2013-10-25,248,10.0
2013-10-25,7,11.0
2013-10-25,4,12.0
2013-10-26,2331,1.0
2013-10-26,1130,2.0
2013-10-26,749,3.0
2013-10-26,547,4.0
2013-10-26,476,5.0
2013-10-26,345,6.0
2013-10-26,351,7.0
2013-10-26,270,8.0
2013-10-26,277,9.0
2013-10-26,246,10.0
2013-10-26,7,11.0
2013-10-26,3,12.0
2013-10-27,2331,1.0
2013-10-27,1130,2.0
2013-10-27,749,3.0
2013-10-27,547,4.0
2013-10-27,476,5.0
2013-10-27,345,6.0
2013-10-27,351,7.0
2013-10-27,270,8.0
2013-10-27,277,9.0
2013-10-27,246,10.0
2013-10-27,7,11.0
2013-10-27,3,12.0
2013-10-28,2345,1.0
2013-10-28,1138,2.0
2013-10-28,756,3.0
2013-10-28,549,4.0
2013-10-28,478,5.0
2013-10-28,348,6.0
2013-10-28,353,7.0
2013-10-28,274,8.0
2013-10-28,279,9.0
2013-10-28,248,10.0
2013-10-28,7,11.0
2013-10-28,3,12.0
2013-10-29,2347,1.0
2013-10-29,1139,2.0
2013-10-29,758,3.0
2013-10-29,549,4.0
2013-10-29,478,5.0
2013-10-29,348,6.0
2013-10-29,353,7.0
2013-10-29,274,8.0
2013-10-29,279,9.0
2013-10-29,248,10.0
2013-10-29,7,11.0
2013-10-29,3,12.0
2013-10-30,2345,1.0
2013-10-30,1139,2.0
2013-10-30,758,3.0
2013-10-30,549,4.0
2013-10-30,478,5.0
2013-10-30,348,6.0
2013-10-30,353,7.0
2013-10-30,274,8.0
2013-10-30,279,9.0
2013-10-30,248,10.0
2013-10-30,7,11.0
2013-10-30,3,12.0
2013-10-31,2345,1.0
2013-10-31,1139,2.0
2013-10-31,759,3.0
2013-10-31,549,4.0
2013-10-31,478,5.0
2013-10-31,348,6.0
2013-10-31,352,7.0
2013-10-31,274,8.0
2013-10-31,278,9.0
2013-10-31,248,10.0
2013-10-31,7,11.0
2013-10-31,3,12.0
2013-11-01,2344,1.0
2013-11-01,1139,2.0
2013-11-01,759,3.0
2013-11-01,549,4.0
2013-11-01,478,5.0
2013-11-01,347,6.0
2013-11-01,352,7.0
2013-11-01,274,8.0
2013-11-01,278,9.0
2013-11-01,248,10.0
2013-11-01,7,11.0
2013-11-01,3,12.0
2013-11-02,2323,1.0
2013-11-02,1132,2.0
2013-11-02,751,3.0
2013-11-02,544,4.0
2013-11-02,476,5.0
2013-11-02,343,6.0
2013-11-02,349,7.0
2013-11-02,268,8.0
2013-11-02,277,9.0
2013-11-02,244,10.0
2013-11-02,7,11.0
2013-11-02,3,12.0
2013-11-03,2323,1.0
2013-11-03,1132,2.0
2013-11-03,751,3.0
2013-11-03,544,4.0
2013-11-03,476,5.0
2013-11-03,343,6.0
2013-11-03,349,7.0
2013-11-03,268,8.0
2013-11-03,277,9.0
2013-11-03,244,10.0
2013-11-03,7,11.0
2013-11-03,3,12.0
2013-11-04,2334,1.0
2013-11-04,1134,2.0
2013-11-04,757,3.0
2013-11-04,549,4.0
2013-11-04,478,5.0
2013-11-04,345,6.0
2013-11-04,350,7.0
2013-11-04,270,8.0
2013-11-04,278,9.0
2013-11-04,244,10.0
2013-11-04,7,11.0
2013-11-04,3,12.0
2013-11-05,2336,1.0
2013-11-05,1136,2.0
2013-11-05,757,3.0
2013-11-05,549,4.0
2013-11-05,478,5.0
2013-11-05,345,6.0
2013-11-05,351,7.0
2013-11-05,270,8.0
2013-11-05,278,9.0
2013-11-05,244,10.0
2013-11-05,7,11.0
2013-11-05,3,12.0
2013-11-06,2338,1.0
2013-11-06,1136,2.0
2013-11-06,757,3.0
2013-11-06,550,4.0
2013-11-06,478,5.0
2013-11-06,345,6.0
2013-11-06,351,7.0
2013-11-06,272,8.0
2013-11-06,278,9.0
2013-11-06,244,10.0
2013-11-06,7,11.0
2013-11-06,3,12.0
2013-11-07,2338,1.0
2013-11-07,1136,2.0
2013-11-07,757,3.0
2013-11-07,550,4.0
2013-11-07,478,5.0
2013-11-07,344,6.0
2013-11-07,351,7.0
2013-11-07,272,8.0
2013-11-07,278,9.0
2013-11-07,244,10.0
2013-11-07,7,11.0
2013-11-07,3,12.0
2013-11-08,2336,1.0
2013-11-08,1135,2.0
2013-11-08,757,3.0
2013-11-08,550,4.0
2013-11-08,478,5.0
2013-11-08,344,6.0
2013-11-08,351,7.0
2013-11-08,272,8.0
2013-11-08,278,9.0
2013-11-08,244,10.0
2013-11-08,7,11.0
2013-11-08,3,12.0
2013-11-09,2321,1.0
2013-11-09,1126,2.0
2013-11-09,749,3.0
2013-11-09,546,4.0
2013-11-09,472,5.0
2013-11-09,342,6.0
2013-11-09,344,7.0
2013-11-09,270,8.0
2013-11-09,278,9.0
2013-11-09,240,10.0
2013-11-09,7,11.0
2013-11-09,3,12.0
2013-11-10,2321,1.0
2013-11-10,1126,2.0
2013-11-10,749,3.0
2013-11-10,546,4.0
2013-11-10,472,5.0
2013-11-10,342,6.0
2013-11-10,344,7.0
2013-11-10,270,8.0
2013-11-10,278,9.0
2013-11-10,240,10.0
2013-11-10,7,11.0
2013-11-10,3,12.0
2013-11-11,2335,1.0
2013-11-11,1131,2.0
2013-11-11,754,3.0
2013-11-11,550,4.0
2013-11-11,473,5.0
2013-11-11,343,6.0
2013-11-11,347,7.0
2013-11-11,273,8.0
2013-11-11,279,9.0
2013-11-11,240,10.0
2013-11-11,7,11.0
2013-11-11,3,12.0
2013-11-12,2335,1.0
2013-11-12,1133,2.0
2013-11-12,754,3.0
2013-11-12,552,4.0
2013-11-12,473,5.0
2013-11-12,343,6.0
2013-11-12,347,7.0
2013-11-12,273,8.0
2013-11-12,279,9.0
2013-11-12,240,10.0
2013-11-12,7,11.0
2013-11-12,3,12.0
2013-11-13,2334,1.0
2013-11-13,1134,2.0
2013-11-13,756,3.0
2013-11-13,552,4.0
2013-11-13,473,5.0
2013-11-13,343,6.0
2013-11-13,346,7.0
2013-11-13,273,8.0
2013-11-13,279,9.0
2013-11-13,240,10.0
2013-11-13,7,11.0
2013-11-13,3,12.0
2013-11-14,2334,1.0
2013-11-14,1134,2.0
2013-11-14,756,3.0
2013-11-14,552,4.0
2013-11-14,473,5.0
2013-11-14,343,6.0
2013-11-14,346,7.0
2013-11-14,273,8.0
2013-11-14,278,9.0
2013-11-14,241,10.0
2013-11-14,7,11.0
2013-11-14,3,12.0
2013-11-15,2333,1.0
2013-11-15,1133,2.0
2013-11-15,756,3.0
2013-11-15,552,4.0
2013-11-15,473,5.0
2013-11-15,343,6.0
2013-11-15,346,7.0
2013-11-15,273,8.0
2013-11-15,278,9.0
2013-11-15,241,10.0
2013-11-15,7,11.0
2013-11-15,3,12.0
2013-11-16,2316,1.0
2013-11-16,1126,2.0
2013-11-16,751,3.0
2013-11-16,550,4.0
2013-11-16,470,5.0
2013-11-16,339,6.0
2013-11-16,338,7.0
2013-11-16,271,8.0
2013-11-16,277,9.0
2013-11-16,240,10.0
2013-11-16,7,11.0
2013-11-16,3,12.0
2013-11-17,2316,1.0
2013-11-17,1126,2.0
2013-11-17,751,3.0
2013-11-17,550,4.0
2013-11-17,470,5.0
2013-11-17,339,6.0
2013-11-17,338,7.0
2013-11-17,271,8.0
2013-11-17,277,9.0
2013-11-17,240,10.0
2013-11-17,7,11.0
2013-11-17,3,12.0
2013-11-18,2333,1.0
2013-11-18,1129,2.0
2013-11-18,758,3.0
2013-11-18,556,4.0
2013-11-18,472,5.0
2013-11-18,342,6.0
2013-11-18,340,7.0
2013-11-18,274,8.0
2013-11-18,281,9.0
2013-11-18,244,10.0
2013-11-18,7,11.0
2013-11-18,3,12.0
2013-11-19,2335,1.0
2013-11-19,1129,2.0
2013-11-19,759,3.0
2013-11-19,557,4.0
2013-11-19,472,5.0
2013-11-19,342,6.0
2013-11-19,340,7.0
2013-11-19,274,8.0
2013-11-19,281,9.0
2013-11-19,244,10.0
2013-11-19,7,11.0
2013-11-19,3,12.0
2013-11-20,2335,1.0
2013-11-20,1130,2.0
2013-11-20,759,3.0
2013-11-20,557,4.0
2013-11-20,472,5.0
2013-11-20,342,6.0
2013-11-20,340,7.0
2013-11-20,274,8.0
2013-11-20,280,9.0
2013-11-20,244,10.0
2013-11-20,7,11.0
2013-11-20,3,12.0
2013-11-21,2335,1.0
2013-11-21,1128,2.0
2013-11-21,759,3.0
2013-11-21,557,4.0
2013-11-21,473,5.0
2013-11-21,342,6.0
2013-11-21,340,7.0
2013-11-21,274,8.0
2013-11-21,280,9.0
2013-11-21,244,10.0
2013-11-21,7,11.0
2013-11-21,3,12.0
2013-11-22,2333,1.0
2013-11-22,1128,2.0
2013-11-22,759,3.0
2013-11-22,557,4.0
2013-11-22,473,5.0
2013-11-22,342,6.0
2013-11-22,340,7.0
2013-11-22,274,8.0
2013-11-22,280,9.0
2013-11-22,244,10.0
2013-11-22,7,11.0
2013-11-22,3,12.0
2013-11-23,2317,1.0
2013-11-23,1118,2.0
2013-11-23,751,3.0
2013-11-23,545,4.0
2013-11-23,468,5.0
2013-11-23,340,6.0
2013-11-23,336,7.0
2013-11-23,273,8.0
2013-11-23,276,9.0
2013-11-23,242,10.0
2013-11-23,7,11.0
2013-11-23,3,12.0
2013-11-24,2317,1.0
2013-11-24,1118,2.0
2013-11-24,751,3.0
2013-11-24,545,4.0
2013-11-24,468,5.0
2013-11-24,340,6.0
2013-11-24,336,7.0
2013-11-24,273,8.0
2013-11-24,276,9.0
2013-11-24,242,10.0
2013-11-24,7,11.0
2013-11-24,3,12.0
2013-11-25,2325,1.0
2013-11-25,1126,2.0
2013-11-25,754,3.0
2013-11-25,546,4.0
2013-11-25,470,5.0
2013-11-25,341,6.0
2013-11-25,339,7.0
2013-11-25,276,8.0
2013-11-25,277,9.0
2013-11-25,243,10.0
2013-11-25,7,11.0
2013-11-25,3,12.0
2013-11-26,2326,1.0
2013-11-26,1126,2.0
2013-11-26,755,3.0
2013-11-26,547,4.0
2013-11-26,470,5.0
2013-11-26,341,6.0
2013-11-26,340,7.0
2013-11-26,276,8.0
2013-11-26,277,9.0
2013-11-26,243,10.0
2013-11-26,7,11.0
2013-11-26,3,12.0
2013-11-27,2326,1.0
2013-11-27,1126,2.0
2013-11-27,754,3.0
2013-11-27,547,4.0
2013-11-27,470,5.0
2013-11-27,341,6.0
2013-11-27,340,7.0
2013-11-27,276,8.0
2013-11-27,277,9.0
2013-11-27,243,10.0
2013-11-27,7,11.0
2013-11-27,3,12.0
2013-11-28,2326,1.0
2013-11-28,1126,2.0
2013-11-28,754,3.0
